,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,months,hours,week_days,HI
4160,3,0,1,1,22.14,25.76,60,19.9995,32,187,219,10,9,3,22.14
4161,3,0,1,1,22.96,26.515,56,26.0027,30,103,133,10,10,3,22.96
4162,3,0,1,1,24.6,31.06,46,19.0012,32,138,170,10,11,3,24.6
4163,3,0,1,1,25.42,31.06,43,22.0028,34,180,214,10,12,3,25.42
4164,3,0,1,1,26.24,31.06,41,15.0013,30,189,219,10,13,3,26.24
4165,3,0,1,1,26.24,31.06,41,19.0012,34,156,190,10,14,3,26.24
4166,3,0,1,1,26.24,31.06,47,19.0012,35,147,182,10,15,3,26.24
4167,3,0,1,1,26.24,31.06,47,22.0028,37,245,282,10,16,3,26.24
4168,3,0,1,1,26.24,31.06,47,16.9979,66,525,591,10,17,3,26.24
4169,3,0,1,1,24.6,31.06,53,11.0014,57,536,593,10,18,3,24.6
4170,3,0,1,1,23.78,27.275,56,8.9981,40,334,374,10,19,3,23.78
4171,3,0,1,1,21.32,25.0,77,11.0014,18,228,246,10,20,3,21.32
4172,3,0,1,1,20.5,24.24,82,7.0015,28,173,201,10,21,3,20.5
4173,3,0,1,1,21.32,25.0,72,0.0,20,134,154,10,22,3,21.32
4174,3,0,1,1,20.5,24.24,77,7.0015,9,64,73,10,23,3,20.5
4175,3,0,1,1,20.5,24.24,72,12.998,6,34,40,10,0,4,20.5
4176,3,0,1,1,19.68,23.485,63,12.998,5,17,22,10,1,4,19.68
4177,3,0,1,1,18.86,22.725,67,12.998,2,8,10,10,2,4,18.86
4178,3,0,1,1,18.04,21.97,67,15.0013,1,4,5,10,3,4,18.04
4179,3,0,1,1,18.04,21.97,62,19.0012,0,5,5,10,4,4,18.04
4180,3,0,1,1,17.22,21.21,62,12.998,0,24,24,10,5,4,17.22
4181,3,0,1,1,16.4,20.455,66,12.998,4,110,114,10,6,4,16.4
4182,3,0,1,1,17.22,21.21,62,12.998,15,287,302,10,7,4,17.22
4183,3,0,1,1,18.04,21.97,62,11.0014,20,437,457,10,8,4,18.04
4184,3,0,1,1,18.86,22.725,63,12.998,20,188,208,10,9,4,18.86
4185,3,0,1,1,21.32,25.0,52,0.0,24,105,129,10,10,4,21.32
4186,3,0,1,1,22.14,25.76,49,0.0,29,115,144,10,11,4,22.14
4187,3,0,1,1,22.96,26.515,49,6.0032,46,180,226,10,12,4,22.96
4188,3,0,1,1,22.96,26.515,46,6.0032,33,158,191,10,13,4,22.96
4189,3,0,1,1,23.78,27.275,43,6.0032,56,139,195,10,14,4,23.78
4190,3,0,1,1,23.78,27.275,46,8.9981,62,157,219,10,15,4,23.78
4191,3,0,1,1,23.78,27.275,49,12.998,51,272,323,10,16,4,23.78
4192,3,0,1,1,22.96,26.515,52,8.9981,63,505,568,10,17,4,22.96
4193,3,0,1,1,22.14,25.76,64,6.0032,59,479,538,10,18,4,22.14
4194,3,0,1,1,21.32,25.0,59,7.0015,38,305,343,10,19,4,21.32
4195,3,0,1,1,20.5,24.24,77,7.0015,29,231,260,10,20,4,20.5
4196,3,0,1,1,18.86,22.725,88,6.0032,34,161,195,10,21,4,18.86
4197,3,0,1,1,18.86,22.725,82,0.0,24,124,148,10,22,4,18.86
4198,3,0,1,1,18.04,21.97,88,6.0032,18,81,99,10,23,4,18.04
4199,3,0,1,1,18.04,21.97,88,0.0,19,48,67,10,0,5,18.04
4200,3,0,1,1,18.04,21.97,88,0.0,3,25,28,10,1,5,18.04
4201,3,0,1,1,17.22,21.21,88,0.0,0,5,5,10,2,5,17.22
4202,3,0,1,1,16.4,20.455,87,0.0,1,9,10,10,3,5,16.4
4203,3,0,1,1,16.4,20.455,87,7.0015,0,5,5,10,4,5,16.4
4204,3,0,1,1,17.22,21.21,82,0.0,3,24,27,10,5,5,17.22
4205,3,0,1,1,17.22,21.21,88,0.0,3,84,87,10,6,5,17.22
4206,3,0,1,1,17.22,21.21,94,0.0,5,237,242,10,7,5,17.22
4207,3,0,1,1,18.86,22.725,82,0.0,31,386,417,10,8,5,18.86
4208,3,0,1,1,19.68,23.485,77,0.0,34,207,241,10,9,5,19.68
4209,3,0,1,1,21.32,25.0,68,6.0032,48,126,174,10,10,5,21.32
4210,3,0,1,1,22.96,26.515,63,0.0,80,150,230,10,11,5,22.96
4211,3,0,1,1,24.6,31.06,53,0.0,61,174,235,10,12,5,24.6
4212,3,0,1,1,24.6,31.06,46,0.0,95,210,305,10,13,5,24.6
4213,3,0,1,1,25.42,31.06,50,0.0,77,179,256,10,14,5,25.42
4214,3,0,1,1,27.06,31.06,41,0.0,68,202,270,10,15,5,27.06
4215,3,0,1,1,26.24,31.06,44,0.0,73,346,419,10,16,5,26.24
4216,3,0,1,1,24.6,31.06,56,16.9979,101,462,563,10,17,5,24.6
4217,3,0,1,1,22.96,26.515,60,6.0032,94,371,465,10,18,5,22.96
4218,3,0,1,1,22.96,26.515,52,0.0,51,243,294,10,19,5,22.96
4219,3,0,1,1,22.14,25.76,49,0.0,30,167,197,10,20,5,22.14
4220,3,0,1,1,20.5,24.24,68,0.0,22,144,166,10,21,5,20.5
4221,3,0,1,1,20.5,24.24,68,0.0,27,119,146,10,22,5,20.5
4222,3,0,1,1,20.5,24.24,63,0.0,23,113,136,10,23,5,20.5
4223,3,0,0,1,19.68,23.485,72,0.0,17,72,89,10,0,6,19.68
4224,3,0,0,1,18.86,22.725,82,0.0,14,51,65,10,1,6,18.86
4225,3,0,0,1,18.86,22.725,82,0.0,4,41,45,10,2,6,18.86
4226,3,0,0,1,18.04,21.97,88,0.0,4,16,20,10,3,6,18.04
4227,3,0,0,1,17.22,21.21,94,8.9981,3,7,10,10,4,6,17.22
4228,3,0,0,1,17.22,21.21,88,7.0015,1,7,8,10,5,6,17.22
4229,3,0,0,1,17.22,21.21,94,0.0,6,16,22,10,6,6,17.22
4230,3,0,0,1,17.22,21.21,94,6.0032,27,46,73,10,7,6,17.22
4231,3,0,0,1,18.86,22.725,82,0.0,14,89,103,10,8,6,18.86
4232,3,0,0,1,20.5,24.24,77,0.0,54,163,217,10,9,6,20.5
4233,3,0,0,1,21.32,25.0,77,0.0,120,217,337,10,10,6,21.32
4234,3,0,0,1,23.78,27.275,56,0.0,176,221,397,10,11,6,23.78
4235,3,0,0,1,25.42,31.06,35,0.0,191,255,446,10,12,6,25.42
4236,3,0,0,1,25.42,31.06,46,7.0015,256,229,485,10,13,6,25.42
4237,3,0,0,1,25.42,31.06,50,6.0032,251,214,465,10,14,6,25.42
4238,3,0,0,1,27.06,31.06,39,0.0,262,234,496,10,15,6,26.857019344426334
4239,3,0,0,1,26.24,31.06,44,6.0032,221,230,451,10,16,6,26.24
4240,3,0,0,1,25.42,31.06,50,8.9981,174,219,393,10,17,6,25.42
4241,3,0,0,1,24.6,31.06,46,7.0015,135,224,359,10,18,6,24.6
4242,3,0,0,1,22.14,25.76,68,8.9981,76,172,248,10,19,6,22.14
4243,3,0,0,1,21.32,25.0,77,7.0015,78,124,202,10,20,6,21.32
4244,3,0,0,1,21.32,25.0,77,0.0,54,133,187,10,21,6,21.32
4245,3,0,0,1,20.5,24.24,77,0.0,45,104,149,10,22,6,20.5
4246,3,0,0,1,19.68,23.485,88,0.0,52,90,142,10,23,6,19.68
4247,3,0,0,1,18.86,22.725,88,6.0032,46,83,129,10,0,7,18.86
4248,3,0,0,1,18.86,22.725,88,0.0,15,63,78,10,1,7,18.86
4249,3,0,0,1,18.86,22.725,88,0.0,20,35,55,10,2,7,18.86
4250,3,0,0,1,18.04,21.97,88,0.0,10,20,30,10,3,7,18.04
4251,3,0,0,1,18.04,21.97,88,0.0,7,7,14,10,4,7,18.04
4252,3,0,0,1,18.04,21.97,88,0.0,1,14,15,10,5,7,18.04
4253,3,0,0,1,18.04,21.97,88,0.0,7,14,21,10,6,7,18.04
4254,3,0,0,1,18.04,21.97,86,0.0,18,26,44,10,7,7,18.04
4255,3,0,0,1,18.86,22.725,88,0.0,25,82,107,10,8,7,18.86
4256,3,0,0,1,20.5,24.24,77,0.0,66,119,185,10,9,7,20.5
4257,3,0,0,1,22.96,26.515,68,6.0032,155,210,365,10,10,7,22.96
4258,3,0,0,1,25.42,31.06,53,6.0032,189,234,423,10,11,7,25.42
4259,3,0,0,1,26.24,31.06,44,6.0032,212,243,455,10,12,7,26.24
4260,3,0,0,1,27.06,31.06,44,6.0032,225,193,418,10,13,7,27.06
4261,3,0,0,1,27.88,31.82,47,11.0014,272,228,500,10,14,7,27.88
4262,3,0,0,1,27.88,31.82,51,11.0014,198,209,407,10,15,7,27.88
4263,3,0,0,1,27.06,31.06,50,8.9981,223,247,470,10,16,7,27.06
4264,3,0,0,1,25.42,30.305,61,7.0015,208,230,438,10,17,7,25.42
4265,3,0,0,1,26.24,31.06,50,7.0015,186,228,414,10,18,7,26.24
4266,3,0,0,1,22.96,26.515,73,6.0032,116,186,302,10,19,7,22.96
4267,3,0,0,1,22.96,26.515,73,7.0015,59,134,193,10,20,7,22.96
4268,3,0,0,1,22.14,25.76,83,7.0015,53,120,173,10,21,7,22.14
4269,3,0,0,2,21.32,25.0,94,0.0,48,104,152,10,22,7,21.32
4270,3,0,0,1,20.5,24.24,88,7.0015,38,85,123,10,23,7,20.5
4271,3,1,0,1,20.5,24.24,94,0.0,11,42,53,10,0,1,20.5
4272,3,1,0,1,19.68,23.485,88,0.0,4,30,34,10,1,1,19.68
4273,3,1,0,1,19.68,23.485,88,0.0,4,15,19,10,2,1,19.68
4274,3,1,0,1,18.86,22.725,88,0.0,2,9,11,10,3,1,18.86
4275,3,1,0,1,18.86,22.725,94,0.0,2,4,6,10,4,1,18.86
4276,3,1,0,1,18.86,22.725,94,0.0,2,19,21,10,5,1,18.86
4277,3,1,0,1,18.04,21.97,94,0.0,5,39,44,10,6,1,18.04
4278,3,1,0,1,18.86,22.725,88,0.0,12,102,114,10,7,1,18.86
4279,3,1,0,1,21.32,25.0,83,0.0,27,227,254,10,8,1,21.32
4280,3,1,0,1,22.14,25.76,77,0.0,58,161,219,10,9,1,22.14
4281,3,1,0,1,22.96,26.515,73,11.0014,107,158,265,10,10,1,22.96
4282,3,1,0,1,25.42,30.305,69,6.0032,139,183,322,10,11,1,25.42
4283,3,1,0,2,28.7,32.575,48,6.0032,164,201,365,10,12,1,28.7
4284,3,1,0,1,29.52,32.575,37,0.0,146,219,365,10,13,1,28.862288136208377
4285,3,1,0,1,30.34,32.575,37,0.0,147,223,370,10,14,1,29.736852418374788
4286,3,1,0,2,29.52,32.575,42,7.0015,130,254,384,10,15,1,29.52
4287,3,1,0,2,28.7,31.82,45,6.0032,154,248,402,10,16,1,28.7
4288,3,1,0,2,27.06,31.06,54,7.0015,125,334,459,10,17,1,27.06
4289,3,1,0,2,26.24,31.06,53,0.0,108,365,473,10,18,1,26.24
4290,3,1,0,2,23.78,27.275,78,6.0032,69,267,336,10,19,1,23.78
4291,3,1,0,1,24.6,29.545,73,0.0,37,188,225,10,20,1,24.6
4292,3,1,0,1,22.96,26.515,88,6.0032,27,148,175,10,21,1,22.96
4293,3,1,0,1,22.96,26.515,88,6.0032,22,104,126,10,22,1,22.96
4294,3,1,0,2,22.14,25.76,88,7.0015,12,63,75,10,23,1,22.14
4295,3,0,1,2,22.14,25.76,88,0.0,14,16,30,10,0,2,22.14
4296,3,0,1,2,21.32,25.0,94,6.0032,2,9,11,10,1,2,21.32
4297,3,0,1,2,21.32,25.0,94,8.9981,1,4,5,10,2,2,21.32
4298,3,0,1,2,21.32,25.0,88,7.0015,2,1,3,10,3,2,21.32
4299,3,0,1,2,21.32,25.0,88,8.9981,0,5,5,10,4,2,21.32
4300,3,0,1,2,21.32,25.0,88,0.0,0,20,20,10,5,2,21.32
4301,3,0,1,1,21.32,25.0,83,6.0032,9,114,123,10,6,2,21.32
4302,3,0,1,2,21.32,25.0,88,6.0032,19,333,352,10,7,2,21.32
4303,3,0,1,2,22.96,26.515,83,7.0015,31,375,406,10,8,2,22.96
4304,3,0,1,2,24.6,29.545,69,0.0,40,195,235,10,9,2,24.6
4305,3,0,1,2,24.6,29.545,69,8.9981,38,111,149,10,10,2,24.6
4306,3,0,1,2,24.6,29.545,73,11.0014,31,92,123,10,11,2,24.6
4307,3,0,1,2,24.6,29.545,73,11.0014,51,130,181,10,12,2,24.6
4308,3,0,1,2,24.6,29.545,73,12.998,42,138,180,10,13,2,24.6
4309,3,0,1,3,24.6,29.545,73,7.0015,54,117,171,10,14,2,24.6
4310,3,0,1,2,24.6,28.79,78,11.0014,36,139,175,10,15,2,24.6
4311,3,0,1,2,24.6,29.545,73,11.0014,63,257,320,10,16,2,24.6
4312,3,0,1,2,24.6,28.79,78,16.9979,70,534,604,10,17,2,24.6
4313,3,0,1,2,24.6,28.79,78,15.0013,46,493,539,10,18,2,24.6
4314,3,0,1,2,23.78,27.275,83,15.0013,33,285,318,10,19,2,23.78
4315,3,0,1,2,23.78,27.275,83,15.0013,31,203,234,10,20,2,23.78
4316,3,0,1,2,23.78,27.275,78,12.998,17,158,175,10,21,2,23.78
4317,3,0,1,2,22.96,26.515,83,12.998,27,120,147,10,22,2,22.96
4318,3,0,1,2,22.96,26.515,83,19.0012,10,47,57,10,23,2,22.96
4319,3,0,1,2,22.96,26.515,83,8.9981,2,23,25,10,0,3,22.96
4320,3,0,1,3,22.96,26.515,83,8.9981,2,8,10,10,1,3,22.96
4321,3,0,1,2,22.96,26.515,83,19.0012,0,2,2,10,2,3,22.96
4322,3,0,1,3,22.14,25.76,94,19.9995,0,2,2,10,3,3,22.14
4323,3,0,1,3,22.14,25.76,94,26.0027,1,6,7,10,4,3,22.14
4324,3,0,1,2,22.14,25.76,88,22.0028,0,22,22,10,5,3,22.14
4325,3,0,1,2,22.14,25.76,88,16.9979,5,107,112,10,6,3,22.14
4326,3,0,1,2,22.14,25.76,88,26.0027,15,244,259,10,7,3,22.14
4327,3,0,1,2,22.14,25.76,88,26.0027,27,377,404,10,8,3,22.14
4328,3,0,1,2,22.14,25.76,88,30.0026,14,183,197,10,9,3,22.14
4329,3,0,1,2,22.14,25.76,88,26.0027,15,98,113,10,10,3,22.14
4330,3,0,1,3,22.14,25.76,94,22.0028,18,102,120,10,11,3,22.14
4331,3,0,1,3,22.14,25.76,88,22.0028,9,53,62,10,12,3,22.14
4332,3,0,1,3,22.14,25.76,88,15.0013,25,76,101,10,13,3,22.14
4333,3,0,1,3,22.14,25.76,94,19.0012,8,70,78,10,14,3,22.14
4334,3,0,1,3,22.14,25.76,94,16.9979,3,42,45,10,15,3,22.14
4335,3,0,1,2,22.96,26.515,88,15.0013,5,50,55,10,16,3,22.96
4336,3,0,1,3,22.14,25.76,94,15.0013,16,235,251,10,17,3,22.14
4337,3,0,1,3,22.14,25.76,94,8.9981,11,161,172,10,18,3,22.14
4338,3,0,1,3,22.14,25.76,94,8.9981,7,102,109,10,19,3,22.14
4339,3,0,1,3,22.14,25.76,94,7.0015,9,81,90,10,20,3,22.14
4340,3,0,1,3,22.14,25.76,100,7.0015,9,74,83,10,21,3,22.14
4341,3,0,1,3,22.14,25.76,94,6.0032,3,40,43,10,22,3,22.14
4342,3,0,1,3,22.14,25.76,94,6.0032,13,41,54,10,23,3,22.14
4343,3,0,1,2,22.14,25.76,94,8.9981,1,14,15,10,0,4,22.14
4344,3,0,1,2,22.14,25.76,94,0.0,3,9,12,10,1,4,22.14
4345,3,0,1,2,22.14,25.76,94,0.0,0,4,4,10,2,4,22.14
4346,3,0,1,2,22.14,25.76,100,12.998,2,4,6,10,3,4,22.14
4347,3,0,1,2,22.14,25.76,100,7.0015,2,5,7,10,4,4,22.14
4348,3,0,1,2,22.14,25.76,100,7.0015,1,16,17,10,5,4,22.14
4349,3,0,1,3,22.14,25.76,100,6.0032,1,51,52,10,6,4,22.14
4350,3,0,1,3,22.14,25.76,100,8.9981,5,76,81,10,7,4,22.14
4351,3,0,1,3,22.14,25.76,100,6.0032,10,199,209,10,8,4,22.14
4352,3,0,1,3,22.96,26.515,100,7.0015,3,106,109,10,9,4,22.96
4353,3,0,1,3,22.96,26.515,100,8.9981,16,53,69,10,10,4,22.96
4354,3,0,1,2,25.42,28.79,83,0.0,8,76,84,10,11,4,25.42
4355,3,0,1,2,25.42,28.03,88,0.0,10,95,105,10,12,4,25.42
4356,3,0,1,2,26.24,28.79,83,11.0014,20,142,162,10,13,4,26.24
4357,3,0,1,1,27.06,30.305,78,12.998,22,111,133,10,14,4,27.06
4358,3,0,1,1,27.06,30.305,78,12.998,27,128,155,10,15,4,27.06
4359,3,0,1,1,27.06,31.06,74,15.0013,36,240,276,10,16,4,27.06
4360,3,0,1,3,25.42,28.79,83,16.9979,47,432,479,10,17,4,25.42
4361,3,0,1,3,25.42,28.79,83,16.9979,20,248,268,10,18,4,25.42
4362,3,0,1,2,25.42,28.79,83,11.0014,18,187,205,10,19,4,25.42
4363,3,0,1,1,25.42,28.79,83,19.0012,15,166,181,10,20,4,25.42
4364,3,0,1,1,25.42,28.79,83,12.998,8,115,123,10,21,4,25.42
4365,3,0,1,1,25.42,28.79,83,12.998,13,101,114,10,22,4,25.42
4366,3,0,1,2,23.78,27.275,88,12.998,2,45,47,10,23,4,23.78
4367,3,0,1,1,23.78,27.275,94,6.0032,10,29,39,10,0,5,23.78
4368,3,0,1,1,23.78,27.275,94,8.9981,8,16,24,10,1,5,23.78
4369,3,0,1,1,22.96,26.515,94,11.0014,0,6,6,10,2,5,22.96
4370,3,0,1,1,22.96,26.515,94,8.9981,1,6,7,10,3,5,22.96
4371,3,0,1,1,22.96,26.515,94,12.998,0,8,8,10,4,5,22.96
4372,3,0,1,2,22.96,26.515,94,11.0014,0,17,17,10,5,5,22.96
4373,3,0,1,3,22.96,26.515,88,12.998,4,90,94,10,6,5,22.96
4374,3,0,1,3,22.96,26.515,88,12.998,10,137,147,10,7,5,22.96
4375,3,0,1,2,22.96,26.515,90,11.0014,23,186,209,10,8,5,22.96
4376,3,0,1,2,22.96,26.515,94,15.0013,16,164,180,10,9,5,22.96
4377,3,0,1,3,22.14,25.76,88,23.9994,17,108,125,10,10,5,22.14
4378,3,0,1,3,21.32,25.0,88,11.0014,11,76,87,10,11,5,21.32
4379,3,0,1,3,21.32,25.0,88,11.0014,13,62,75,10,12,5,21.32
4380,3,0,1,1,22.96,26.515,73,23.9994,18,114,132,10,13,5,22.96
4381,3,0,1,1,25.42,31.06,43,23.9994,37,119,156,10,14,5,25.42
4382,3,0,1,1,25.42,31.06,43,19.0012,61,169,230,10,15,5,25.42
4383,3,0,1,1,24.6,31.06,43,15.0013,80,264,344,10,16,5,24.6
4384,3,0,1,1,23.78,27.275,46,27.9993,55,426,481,10,17,5,23.78
4385,3,0,1,1,22.14,25.76,39,19.0012,62,361,423,10,18,5,22.14
4386,3,0,1,1,22.14,25.76,39,22.0028,27,221,248,10,19,5,22.14
4387,3,0,1,1,21.32,25.0,42,12.998,19,177,196,10,20,5,21.32
4388,3,0,1,1,20.5,24.24,45,12.998,22,156,178,10,21,5,20.5
4389,3,0,1,1,18.86,22.725,59,15.0013,20,123,143,10,22,5,18.86
4390,3,0,1,1,18.86,22.725,59,11.0014,15,80,95,10,23,5,18.86
4391,3,0,0,1,18.86,22.725,55,7.0015,18,88,106,10,0,6,18.86
4392,3,0,0,1,18.86,22.725,55,16.9979,9,64,73,10,1,6,18.86
4393,3,0,0,1,18.86,22.725,59,12.998,17,39,56,10,2,6,18.86
4394,3,0,0,1,18.04,21.97,62,12.998,5,18,23,10,3,6,18.04
4395,3,0,0,1,17.22,21.21,67,8.9981,0,6,6,10,4,6,17.22
4396,3,0,0,1,17.22,21.21,71,11.0014,1,6,7,10,5,6,17.22
4397,3,0,0,1,16.4,20.455,71,0.0,5,15,20,10,6,6,16.4
4398,3,0,0,1,16.4,20.455,76,7.0015,17,40,57,10,7,6,16.4
4399,3,0,0,1,18.86,22.725,59,19.0012,24,101,125,10,8,6,18.86
4400,3,0,0,1,21.32,25.0,48,19.9995,50,157,207,10,9,6,21.32
4401,3,0,0,1,22.14,25.76,45,30.0026,115,207,322,10,10,6,22.14
4402,3,0,0,1,22.96,26.515,40,26.0027,153,221,374,10,11,6,22.96
4403,3,0,0,1,23.78,27.275,35,36.9974,195,261,456,10,12,6,23.78
4404,3,0,0,1,24.6,31.06,35,31.0009,171,223,394,10,13,6,24.6
4405,3,0,0,1,24.6,31.06,33,31.0009,242,230,472,10,14,6,24.6
4406,3,0,0,1,25.42,31.06,31,32.9975,166,211,377,10,15,6,25.42
4407,3,0,0,1,25.42,31.06,29,26.0027,179,264,443,10,16,6,25.42
4408,3,0,0,1,23.78,27.275,32,19.0012,177,264,441,10,17,6,23.78
4409,3,0,0,1,22.14,25.76,39,12.998,121,251,372,10,18,6,22.14
4410,3,0,0,1,20.5,24.24,51,8.9981,61,177,238,10,19,6,20.5
4411,3,0,0,1,20.5,24.24,48,8.9981,42,137,179,10,20,6,20.5
4412,3,0,0,1,20.5,24.24,42,15.0013,53,115,168,10,21,6,20.5
4413,3,0,0,1,20.5,24.24,36,8.9981,45,121,166,10,22,6,20.5
4414,3,0,0,1,19.68,23.485,41,11.0014,33,102,135,10,23,6,19.68
4415,3,0,0,1,18.86,22.725,44,8.9981,22,85,107,10,0,7,18.86
4416,3,0,0,1,18.04,21.97,47,8.9981,13,64,77,10,1,7,18.04
4417,3,0,0,1,17.22,21.21,54,8.9981,13,52,65,10,2,7,17.22
4418,3,0,0,1,17.22,21.21,54,8.9981,11,31,42,10,3,7,17.22
4419,3,0,0,1,17.22,21.21,54,12.998,5,7,12,10,4,7,17.22
4420,3,0,0,1,17.22,21.21,54,11.0014,1,6,7,10,5,7,17.22
4421,3,0,0,1,15.58,19.695,66,11.0014,3,7,10,10,6,7,15.58
4422,3,0,0,1,16.4,20.455,62,8.9981,9,39,48,10,7,7,16.4
4423,3,0,0,1,18.04,21.97,62,12.998,28,71,99,10,8,7,18.04
4424,3,0,0,1,20.5,24.24,45,15.0013,39,151,190,10,9,7,20.5
4425,3,0,0,1,22.14,25.76,45,16.9979,121,226,347,10,10,7,22.14
4426,3,0,0,1,22.96,26.515,35,19.0012,159,218,377,10,11,7,22.96
4427,3,0,0,1,23.78,27.275,35,16.9979,167,277,444,10,12,7,23.78
4428,3,0,0,1,24.6,31.06,35,19.9995,169,269,438,10,13,7,24.6
4429,3,0,0,1,24.6,31.06,40,19.9995,204,258,462,10,14,7,24.6
4430,3,0,0,1,25.42,31.06,35,26.0027,182,230,412,10,15,7,25.42
4431,3,0,0,1,24.6,31.06,46,26.0027,177,289,466,10,16,7,24.6
4432,3,0,0,1,23.78,27.275,49,31.0009,152,253,405,10,17,7,23.78
4433,3,0,0,1,22.96,26.515,49,30.0026,102,226,328,10,18,7,22.96
4434,3,0,0,1,22.14,25.76,52,26.0027,52,181,233,10,19,7,22.14
4435,3,0,0,1,22.14,25.76,52,31.0009,49,129,178,10,20,7,22.14
4436,3,0,0,1,22.14,25.76,52,26.0027,14,88,102,10,21,7,22.14
4437,3,0,0,1,22.96,26.515,49,27.9993,42,88,130,10,22,7,22.96
4438,3,0,0,1,22.96,26.515,52,27.9993,14,48,62,10,23,7,22.96
4439,3,0,1,1,22.14,25.76,56,22.0028,12,25,37,10,0,1,22.14
4440,3,0,1,1,22.96,26.515,54,26.0027,2,15,17,10,1,1,22.96
4441,3,0,1,1,22.96,26.515,54,26.0027,4,3,7,10,2,1,22.96
4442,3,0,1,1,22.96,26.515,49,12.998,0,2,2,10,3,1,22.96
4443,3,0,1,1,21.32,25.0,59,11.0014,2,3,5,10,4,1,21.32
4444,3,0,1,1,20.5,24.24,63,19.9995,1,28,29,10,5,1,20.5
4445,3,0,1,1,20.5,24.24,55,16.9979,7,107,114,10,6,1,20.5
4446,3,0,1,2,20.5,24.24,55,11.0014,10,299,309,10,7,1,20.5
4447,3,0,1,2,20.5,24.24,51,16.9979,33,381,414,10,8,1,20.5
4448,3,0,1,2,20.5,24.24,45,19.0012,26,180,206,10,9,1,20.5
4449,3,0,1,1,21.32,25.0,45,11.0014,43,92,135,10,10,1,21.32
4450,3,0,1,1,22.96,26.515,43,0.0,35,131,166,10,11,1,22.96
4451,3,0,1,1,22.96,26.515,40,6.0032,39,166,205,10,12,1,22.96
4452,3,0,1,1,22.96,26.515,46,6.0032,49,156,205,10,13,1,22.96
4453,3,0,1,1,23.78,27.275,49,12.998,44,122,166,10,14,1,23.78
4454,3,0,1,1,22.96,26.515,60,16.9979,66,142,208,10,15,1,22.96
4455,3,0,1,1,23.78,27.275,56,16.9979,64,238,302,10,16,1,23.78
4456,3,0,1,1,22.96,26.515,64,8.9981,80,540,620,10,17,1,22.96
4457,3,0,1,1,22.96,26.515,60,0.0,49,469,518,10,18,1,22.96
4458,3,0,1,1,22.14,25.76,68,7.0015,45,288,333,10,19,1,22.14
4459,3,0,1,1,21.32,25.0,77,7.0015,40,189,229,10,20,1,21.32
4460,3,0,1,1,20.5,24.24,77,7.0015,36,141,177,10,21,1,20.5
4461,3,0,1,1,20.5,24.24,77,0.0,16,88,104,10,22,1,20.5
4462,3,0,1,2,19.68,23.485,88,0.0,10,52,62,10,23,1,19.68
4463,3,0,1,1,19.68,23.485,82,0.0,8,23,31,10,0,2,19.68
4464,3,0,1,2,18.86,22.725,88,0.0,4,7,11,10,1,2,18.86
4465,3,0,1,1,18.04,21.97,94,6.0032,1,4,5,10,2,2,18.04
4466,3,0,1,1,18.04,21.97,94,6.0032,0,1,1,10,3,2,18.04
4467,3,0,1,2,18.04,21.97,94,7.0015,0,4,4,10,4,2,18.04
4468,3,0,1,2,18.86,22.725,88,0.0,2,19,21,10,5,2,18.86
4469,3,0,1,1,18.86,22.725,82,6.0032,4,105,109,10,6,2,18.86
4470,3,0,1,1,18.86,22.725,88,6.0032,15,326,341,10,7,2,18.86
4471,3,0,1,1,20.5,24.24,77,6.0032,25,474,499,10,8,2,20.5
4472,3,0,1,2,21.32,25.0,77,6.0032,29,198,227,10,9,2,21.32
4473,3,0,1,2,22.96,26.515,68,0.0,27,75,102,10,10,2,22.96
4474,3,0,1,2,24.6,31.06,49,7.0015,35,112,147,10,11,2,24.6
4475,3,0,1,2,25.42,31.06,43,6.0032,42,159,201,10,12,2,25.42
4476,3,0,1,2,26.24,31.06,38,12.998,48,171,219,10,13,2,26.24
4477,3,0,1,2,25.42,31.06,41,11.0014,32,137,169,10,14,2,25.42
4478,3,0,1,1,25.42,31.06,50,12.998,66,139,205,10,15,2,25.42
4479,3,0,1,1,25.42,31.06,57,16.9979,58,246,304,10,16,2,25.42
4480,3,0,1,1,24.6,30.305,60,8.9981,72,553,625,10,17,2,24.6
4481,3,0,1,1,22.96,26.515,68,7.0015,58,512,570,10,18,2,22.96
4482,3,0,1,1,22.96,26.515,60,7.0015,31,286,317,10,19,2,22.96
4483,3,0,1,1,22.14,25.76,64,11.0014,23,204,227,10,20,2,22.14
4484,3,0,1,2,22.14,25.76,68,8.9981,28,178,206,10,21,2,22.14
4485,3,0,1,2,21.32,25.0,77,11.0014,22,115,137,10,22,2,21.32
4486,3,0,1,2,21.32,25.0,77,12.998,7,63,70,10,23,2,21.32
4487,3,0,1,2,21.32,25.0,77,12.998,11,23,34,10,0,3,21.32
4488,3,0,1,2,21.32,25.0,77,12.998,7,9,16,10,1,3,21.32
4489,3,0,1,2,21.32,25.0,77,12.998,1,6,7,10,2,3,21.32
4490,3,0,1,3,20.5,24.24,94,12.998,0,3,3,10,4,3,20.5
4491,3,0,1,3,20.5,24.24,100,7.0015,0,3,3,10,5,3,20.5
4492,3,0,1,3,21.32,25.0,83,16.9979,3,28,31,10,6,3,21.32
4493,3,0,1,3,21.32,25.0,77,16.9979,1,67,68,10,7,3,21.32
